prompt,reference,split
"
Question: Which of the following may cause a change in demand for a product?

a. a change in consumer incomes.

b. all of these.

c. a decrease in the cost of producing the product.

d. a change in the profitability of producing another product.

e. change in the price of the product.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) a change in consumer incomes.,train
"
Question: The incidence, or true burden of tax is

A. is not dependent of the economic actor upon which the tax is imposed.

B. falls most heavily on the buyer if the price elasticity of demand is higher than the price elasticity of supply.

C. falls most heavily on the seller if the price elasticity of demand is zero.

D. is paid entirely by the seller if supply elasticity is infinite.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) is not dependent of the economic actor upon which the tax is imposed.,train
"
Question: Solutions to the moral hazard problem include?

A) low net worth.

B) monitoring and enforcement of restrictive covenants.

C) greater reliance on equity contracts and less on debt contracts.

D) greater reliance on debt contracts than financial intermediaries.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(B) monitoring and enforcement of restrictive covenants.,train
"
Question: The section 645 election is not available if there is a charitable beneficiary.

True

False

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",False,train
"
Question: Firm XYZ measures its MP of labor curve to be the following {eq}MP = 4000 - 2 L

{/eq}, where L is the number of hours of labor hired per day. XYZ produces gadgets that are sold for {eq}\$20

{/eq} each and is able to hire workers for {eq}\$10

{/eq} per hour. How many hours of labor should XYZ hire each day to maximize its profits?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",2000,train
"
Question: Suppose the supply of coal is perfectly inelastic, and the price elasticity of demand for coal is 0.4. If the government imposes a binding price ceiling for coal at a price that is 20 percent below the market equilibrium price, what is the impact of this policy on the market quantity?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","The quantity demanded will increase by 8% while the quantity supplied remains unchanged, leading to a shortage equal to 8% of the equilibrium quantity.",train
"
Question: Complete the following table (fractions are ok).

 
  
   
   Q 
   FC 
   VC 
   AVC 
   TC 
   MC 
   AC 
   
   
   20 
    
    
   100 
   6000 
    
    
   
   
   30 
    
    
    
    
   450 
    
   
   
   40 
    
    
    
    
    
   350

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Q	FC	VC	AVC	TC	MC	AC
20	4000	2000	100	6000	100	300
30	4000	6500	217	10500	450	350
40	4000	10000	250	14000	350	350",train
"
Question: Can somebody help me check my answers please??
 

I'd really appreciate it.

The state legislature asks you to analyze several product markets for natural monopoly qualities. The legislature wishes to regulate one of the products to provide safer, more efficient, and standard quality to its citizens. Which product do you recommend?

student tutoring services

bottled water plants

auto detailing services

paint manufacturing,

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",B,train
"
Question: All else equal, two firms in a Chamberlin oligopoly will charge a _____ price than two firms in a Cournot oligopoly and earn _____ economic profit.

A. lower; more

B. higher; less

C. lower; less

D. higher; more

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(D) higher; more,train
"
Question: Would a shift in demand have a greater effect on the percentage change in equilibrium quantity for a straight-line supply curve that intersects the quantity axis or the price axis?

a.Quantity axis because supply will be more elastic.

b.Price axis because supply will be more elastic.

c.Price axis because supply will be less elastic.

d.Quantity axis because supply will be less elastic.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(C) d.Quantity axis because supply will be less elastic.,train
"
Question: What does China have a comparative advantage in?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",labor-intensive goods,train
"
Question: Apartment dwellers near Wrigley Field in Chicago are often able to watch the Chicago Cubs baseball team play from the roof of their apartment building, without having to pay the cost of buying a ticket. This is an example of _____.

a. a marginal social cost.

b. a negative externality.

c. a positive externality.

d. a deadweight loss.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(C) a positive externality.,train
"
Question: Two firms produce a homogeneous good. Both firms face a constant marginal cost of zero. The market demand curve is given by q = 90 - p where q = q1 + q2.

Solve for each firm's revenue function (just provide the function for each firm).

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",R(Q) = 90Q - 2Q^2,train
"
Question: Assume that britain and the u.s. conduct a large volume of international trade, but rarely engage in financial flows. conversely, japan and the u.s. conduct a large volume of financial flow transactions, but rarely engage in trade flows. under this scenario, everything else held constant, a change in the u.s. ________ would affect the value of the pound, and a change in the u.s. ________ would affect the value of the yen.
 

a. interest rate; income level
b. interest rate; inflation rate
c. [interest rate; inflation rate] and [interest rate; income level]
d. inflation rate; interest rate
e. none of these choices are correct.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(D) inflation rate; interest rate,train
"
Question: In the 2-factor, 2 good Heckscher-Ohlin model, an influx of workers from across the border would

a. move the point of production along the production possibility curve.

b. shift the production possibility curve outward, and increase the production of both goods.

c. shift the production possibility outward and decrease the production of the labor-intensive product.

d. shift the production possibility curve outward and decrease the production of the capital-intensive product.

e. shift the possibility curve outward and displace preexisting labor.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(D) shift the production possibility curve outward and decrease the production of the capital-intensive product.,train
"
Question: Which of the following equations can determine a firm's total revenue?

a) Price times quantity {eq}[p(Q)]

{/eq}

b) Profits minus costs {eq}[P - C]

{/eq}

c) Total costs minus variable costs {eq}[TC - VC]

{/eq}

d) Fixed costs minus quantity {eq}[FC - Q]

{/eq}

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) Price times quantity {eq}[p(,train
"
Question: Frictional unemployment is to _____ as structural unemployment is to _____.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Search, Mismatch",train
"
Question: Which standard tools of expansionary monetary and fiscal policies can be used to stimulate an economy towards growth without increasing the deficit to epic proportions?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",A,train
"
Question: Eggs have a supply curve that is linear and upward-sloping and a demand curve that is linear and downward-sloping. If a 2 cent per egg tax is increased to 3 cents, the deadweight loss of the tax:

A. increase by less than 50% and may decline

B. increase by exactly 50%

C. increase more than 50%

D. the answer depend on the elastic of supply and demand curve

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(C) increase more than 50%,train
"
Question: The demand for a product is more elastic the:

A. more broadly defined the product.

B. higher the price of the product is.

C. less substitutes available for that product.

D. smaller the share of a consumer's income the item represents.

E. none of the above.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(B) higher the price of the product is.,train
"
Question: In the APT, the market portfolio refers to:

a. the S&P 500.

b. the Wilshire 5000

c. any well-diversified portfolio

d. the portfolio consisting of every asset in the economy

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(D) the portfolio consisting of every asset in the economy,train
"
Question: Sue's Surfboards rents the factory building in which it produces surfboards. The rent is increased by $200 a week. If other things remain the same, the average fixed cost curve _____ the average variable cost curve _____, the average total cost curve _____, and the marginal cost curve _____.

A) shift upward; does not change: shifts upward; shifts upward

B) shift upward; shifts upward: shifts upward: shifts upward

C) shifts upward: does not change; does not change; shifts upward

D) shifts upward: does not change; shifts upward: does not change

E) does not change; shifts upward, shifts upward; shifts upward changes

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) shift upward; does not change: shifts upward; shifts upward,train
"
Question: Flexibility refers to how costly it is for a firm to alter its strategic and organizational decisions. Indicate whether the statement is true or false

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",False,train
"
Question: Use the Keynesian cross to explain why fiscal policy has a multiplied effect on national income.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",m = \frac{\Delta Y}{\Delta G} = \frac{1}{1 - MPC},train
"
Question: If a 16% increase in the price of Cheerios causes a 21% reduction in the number of boxes of cereal demanded, what is the price elasticity of demand for Cheerios?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",1.31,train
"
Question: A monopoly sells two products, of which any given consumer wants to buy only one (and places no value on the other good). If the monopoly can preventresale, can it increase its profit by bundling the goods, forcing consumers to buy both goods?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",No,train
"
Question: The demand curve in a perfectly competitive market is perfectly elastic.

TRUE or FALSE.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",FALSE,train
"
Question: What is the expected price elasticity of demand for agricultural goods?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Inelastic,train
"
Question: Use the data on Treasury securities in the following table to answer the question:

 
  
   
   Date  
   1 year 
   2 year 
   3 year 
   
   
   03/05/2010 
   0.38% 
   0.86% 
   1.5% 
   
  


Assuming that the liquidity premium theory is correct, on March 5, 2010, what did investors expect the interest rate to be on the one-year Treasury bill two years from that date if the term premium on a two-year Treasury note was 0.03% and the term premium on a three-year Treasury note was 0.05%? Using he approximation found in the text, use arithmetic rather than geometric averages to work this problem.

The expected interest rate is _____%. Round response to two decimal places.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",1.24%,train
"
Question: Ralph invited a potential client to dinner and the theatre. Ralph paid $250 for the dinner and $220 for the theatre tickets in advance. They first went to dinner and then they went to the theatre.

a. What amount can Ralph deduct if, prior to the dinner, he met with the potential client to discuss future business prospects?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",$125,train
"
Question: Clara consumes goods x and y. Her indifference curves are described by the formula {eq}y = \frac {k}{(x+5)}

{/eq}. Higher values of k correspond to better indifference curves. Which of the following is true?

A. Clara likes good y and hates good x.

B. Clara prefers bundle (11,13) to bundle (13,11).

C. Clara prefers bundle (7,3) to bundle (3,7).

D. Clara likes good x and hates good y.

E. More than one of the above statements is true.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(X) B. Clara prefers bundle (11,13) to bundle (13,11).",train
"
Question: The incidence of a tax is determined by which group (buyers or sellers must write the check to the government.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",FALSE,train
"
Question: The dollar amounts of which of the following transactions would be included in the current year's U.S. GDP?

a. A piece of glass produced this year and purchased by a consumer to fix a broken window.

b. A sheet of glass produced this year and purchased by Ford to be used as the side window of a new car.

c. Used glass vases sold this year at a consignment store.

d. The dollar amounts of each of the above would be counted in the current year's GDP.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) A piece of glass produced this year and purchased by a consumer to fix a broken window.,train
"
Question: Here are several statements about producer surplus:

I.	In the short run, producer surplus measures the surplus of revenue received by the producers above their variable costs of production.

II. In the short run, producer surplus is equivalent to profit if there are no fixed costs.

III. If a supply curve is perfectly elastic, there is no producer surplus.

Which of the above statements are true?

A) I only

B ) II only

C) III only

D) I and II

E) I and III

F) II and III

G) I and II and III

H) None of the statements are true

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(C) III only,train
"
Question: Suppose a firm's total costs are TC = 30 + 3*(q^5/2) / (10^1/2) and the firm can sell its output for a price of $100. Find the firm?s profit-maximizing output

show your work.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",12.1141,train
"
Question: If you decrease the wage and you know what the demand for the consumption good has fallen, what can you say about the supply of labor?

a. The supply of labor will definitely increase.

b. The supply of labor will definitely decrease.

c. Either A or B could be true depending upon the consumer's preferences.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) The supply of labor will definitely increase.,train
"
Question: In the City of Joplin, due to weather devastation and hurricane effects, the cost of parking in the local Square has increased by 15%. This change has not only reduced the number of vehicles that travel to the Square by 10%, but it has also forced the inhabitants of Joplin to use buses. Bus trips have therefore increased to 25%. With respect to the cost of parking in the local Square, determine the elasticity of vehicle traffic.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",0.67,train
"
Question: Island Corporation has the following income and expense items for the year.


Gross receipts from sales $60,000
Dividends received from 15%-owned domestic corporation 40,000
Expenses connected with sales 30,000
The taxable income of Island Corporation is __________.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","$50,000",train
"
Question: Which best describes how advertising influences consumer choice in an oligopoly?

a) Advertising coaxes people to buy new products.

b) Advertising alerts consumers to price reductions.

c) Advertising undermines competition.

d) Advertising informs brand knowledge.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(D) Advertising informs brand knowledge.,train
"
Question: The widget industry is a constant-cost industry, so that all firms are identical. The following chart shows the industry-wide demand curve and the marginal cost curve of a typical firm:

Industry-Wide Demand


Price ($)Quantity
2500
3400
5300
6200
8100
950
1225
1510
Firm's Marginal Cost Curve


QuantityMarginal Cost ($)
12
23
35
46
58
69
712
815
What is the price of a widget?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",$5,train
"
Question: How is the average revenue curve the same as the demand curve?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",AR = a + bq which is equal to the demand curve,train
"
Question: Can money be destroyed since markets is a zero sum game?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",No,train
"
Question: Suppose the policy reaction function for the RBA is given by {eq}r = \bar{r} + g\pi

{/eq}. If the RBA increased the value of the parameter {eq}g

{/eq}, which of the following would occur?

A. The slope of the AS curve would become flatter (i.e. closer to horizontal).

B. The slope of the AD curve would become flatter (i.e. closer to horizontal).

C. The AS curve would shift inwards (to the left).

D. The AD curve would shift inwards (to the left).

E. Both A and C.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(B) The slope of the AD curve would become flatter (i.e. closer to horizontal).,train
"
Question: Apricot, Inc., has accumulated earnings and profits at the end of the year of $275,000. Apricot pays a salary and bonus of $200,000 to Donald, its CEO.  Apricot's taxable income before the salary and bonus is $225,000. The IRS classifies $75,000 of the salary and bonus as unreasonable. Calculate Apricot's taxable income after the reclassification.

a. $25,000

b. $100,000

c. $125,000

d. $225,000

e. None of the above

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(B) $100,000",train
"
Question: Tom has 8 hours each day to allocate between work and leisure. He also gets $5 from his parents. Tom has utility C+ln(L). What is the wage rate that makes Tom indifferent between working or not (i.e., what is Tom's reservation wage for work)? Show work.

A) 1

B) 8

C) 1/8

D) 4

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) 1,train
"
Question: This year, Ed celebrated his 25th year as an employee of Designer Jeans Company. In recognition of his long and loyal service, the company awarded Ed a gold watch worth $298 and a $2,420 cash bonus. What amount must Ed include in his gross income?

a) Zero if Ed offers to contribute his watch and bonus to a qualified charity.

b) $2,718.

c) Zero - all employee awards are excluded from gross income.

d) $2,420.

e) $298.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(D) $2,420.",train
"
Question: a monopolist has two sets of customers the inverse demand for group 1 is described by P = 200 - X. for group 2, the inverse demand is P = 200 - 2x. The monopolist faces constant marginal cost of 40. Show the monopolist's total demand, if two markets are treated as one is:

X=0; P {eq}\ge

{/eq} 200

X=200 - P; 100<P {eq}\le

{/eq} 200

X=300-(3/2)P; 0<P {eq}\le

{/eq} 100

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","X=0; P >= 200
X=200 - P; 100<P <= 200
X=300-(3/2)P; 0<P <= 100",train
"
Question: Say that equilibrium price remained constant and quantity rose. What would you say was the most likely cause?

There was (no change/ a decrease/ an increase) in demand and (an increase/ no change / a decrease) in supply.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","A, D",train
"
Question: Moral suasion cannot change the preferences of participants. Indicate whether the statement is true or false

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",False,train
"
Question: Celia's candle factory rents equipment for making candies and hires students. Celia pays $80 a day for equipment and $120 a day to each student she hires. The table below shows Celia's total product schedule.

 
  
   
   Labor (Workers per Day) 
   Total Product (Candles per Day) 
   Average Fixed Cost (Dollars per Candle) 
   Average Variable Cost (Dollars per Candle) 
   Average Total Cost (Dollars per Candle) 
   Marginal Cost (Dollars per Candle) 
   
   
   1 
   15 
    
    
    
    
   
   
   2 
   33 
    
    
    
    
   
   
   3 
   54 
    
    
    
    
   
  


Calculate Celia's average fixed cost, average variable cost, average total cost, and marginal cost to complete the table.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Labor (Workers per Day)	Total Product (Candles per Day)	Average Fixed Cost (Dollars per Candle)	Average Variable Cost (Dollars per Candle)	Average Total Cost (Dollars per Candle)	Marginal Cost (Dollars per Candle)
1	15	5.33	8.00	13.33	8.00
2	33	2.42	7.27	9.70	6.67
3	54	1.48	6.67	8.15	5.71",train
"
Question: The vertical long-run aggregate supply curve indicates that:

a. outputs greater than the long-run supply constraint cannot ever be achieved.

b. an increase in output prices will not expand an economy's output capacity once people have adapted to the higher price level.

c. in the long run, inflationary policies cannot permanently increase real output.

d. All of the above are true.

e. Both (b) and (c) are true.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(B) and,train
"
Question: Which fiscal policy time lag can occur when the legislative process works slowly?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Decision Lag,train
"
Question: The demand function of product X is: Qd = 600 - 20Px + 0.02Y - 5Pr The supply function is: Qs = 300 + 10Px If Y = R35 000 and Pr = R20 draw the precise demand curve for product X

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Qd = 1200 - 20Px,train
"
Question: Danny Dimes Donahue is a neighborhood's 9-year-old entrepreneur. His most recent venture is selling homemade brownies that he bakes himself. At a price of $1.50 each, he sells 250. At a price of $1.00 each, he sells 300. Is demand elastic or inelastic over this price range?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",0.6,train
"
Question: Bill de Blasio's proposal in April 2017:

i. Proposal may cut adult smoking by 6.4%

ii. City has $1.5 billion bonds backed by tobacco company payments

NYC mayor Bill de Blasio and the city council proposed raising the minimum price of a pack of cigarettes to $13 from the current $10.50 minimum, reducing the number of tobacco retailers, and banning the sale of tobacco products at more than 550 pharmacies. The legislative package may reduce the number of smokers in the most populous U.S. city by 160,000 over the next three years. Tobacco kills an estimated 12,000 annually in NYC. ""When it comes to New Yorker's health, big tobacco is public enemy #1,"" de Blasio said in a news release. ""We can no longer sit by while the next generation becomes addicted.""

Based on this proposal, what is the price elasticity of demand for cigarettes in NYC? Show your calculations.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",-0.30,train
"
Question: In some international markets, adequate distribution networks exist but are tied up by new entrants to these markets. Indicate whether the statement is true or false

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",False,train
"
Question: You put money into a bank account which earns 12% interest. The inflation rate during this period is 6%. What is the interest rate you are actually receiving in terms of purchasing power when inflation is taken into account?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",5.66%,train
"
Question: When the government sets its exchange rate and uses macroeconomic policies to maintain the rate, it is called a what?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",fixed exchange,train
"
Question: Which of the following options is correct?

As an economy moves up along its long-run Phillips Curve, actual inflation:

A. Rises and expected inflation remains constantB. Rises and expected inflation risesC. Remains constant and expected inflation risesD. Remains constant and expected inflation decreases

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) Rises and expected inflation remains constantB. Rises and expected inflation risesC. Remains constant and expected inflation risesD. Remains constant and expected inflation decreases,train
"
Question: Telephone companies charge different rates for calls during the day, in the evening, and at night or weekends. Do you consider this to be price discrimination?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Yes,train
"
Question: The federal government imposes a Protect Ontario Wine program (POW) that bans all external trade in Wine and Oil. The relative prices of oil and wine in Canada change so that one bottle of wine is worth two barrels of oil. Relative to the situation this makes Alberta _____ and Ontario _____.

A) better off, better off.

B) worse off, worse off.

C) no better or worse off, no better or worse off.

D) better off, worse off.

E) worse off, better off.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(B) worse off, worse off.",train
"
Question: Coinsurance rate for Policy C is 20% while coinsurance rate for Policy D is 25%. Which one represents a steeper demand curve?

a. Policy C

b. Policy D

c. both have identical levels of steepness

d. both have identical horizontal demand curves

e. none of the above

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) Policy C,train
"
Question: If Rachael Parkin's year-to-date earnings as of her 24th paycheck are $168,000, and her year-end bonus is $100,000, how much is the additional 0.9% HI tax withheld?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","$2,412",train
"
Question: If bone steak cost 12.00 an lb and 1st util is 48, 2nd is 42, and 3rd util is 36 and we also buy ground round at 4.00 an lb and we derive 24 utils for the 1st lb, 16 for the second and 12 for the third and all we have to spend is 40.00 then how many lbs of t-bone and ground round do we have to buy to be in consumer equilibrium?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",2 pounds of steak and 3 pounds of ground round,train
"
Question: The CPI's at the start of each decade from 1940 to 1990 were:

 
  
   
   Year 
   1940 
   1950 
   1960 
   1970 
   1980 
   1990 
   
  
  
   
   CPI 
   14.0 
   24.1 
   29.6 
   38.8 
   82.4 
   130.7 
   
  


What was the rate of inflation for the 1950's, as measured by the percentage change in the CPI?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",72.14%,train
"
Question: A sheep farmer sells wool to a knitter for $20. The knitter makes two sweaters, each of which has a market price of $40. A customer buys one of them, and the other remains on the shelf of the knitter's store to be sold later. What is the GDP?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",$80,train
"
Question: ""In a situation of increasing opportunity costs, trade can be beneficial to both countries if they have identical tastes. However, trade cannot be beneficial to either country if the countries have identical PPFs"" Is this statement correct of incorrect? Illustrate and explain

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",incorrect,train
"
Question: People like consuming peanut butter and jelly together. The price of peanuts increases. At the same time, we see the price for jelly rise. This would make the price of peanut butter (?) and the quantity demanded for peanut butter (?).

a. Increases;uncertain

b. Decreases;uncertain

c. uncertain;decreases

d.decreases;increases

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(R) The price of peanuts increases. At the same time, we see the price for jelly rise. This would make the price of peanut butter (?) and the quantity demanded for peanut butter (?).",train
"
Question: A pure market economy is sometimes called pure

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Capitalism,train
"
Question: Mr. Johnson used to fix typewriters, but they are now obsolete because people are using computers. What type of unemployment is this an example of?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",technological unemployment,train
"
Question: During the current year, Hugh, a self-employed individual, paid the following amounts:

- Real estate Tax on Iowa Residence $3,800

- State income Tax $1,750

- Real estate taxes on land in Puerto Rico (held as an investment) $1,100

- Gift Tax paid on gift to daughter $1,200

- State sales taxes $1,750

- State Occupational license fee $300

- Property tax on value of his automobile (used 100% for business) $475

What is the Max amount Hugh can claim as taxes in itemizing deductions from AGI?

a. $6,600

b. $6,650

c. $7,850

d. $8,625

e. None of the above

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(B) $6,650",train
"
Question: Suppose that the federal reserves balance sheet contains:



Total assets (with float appearing as an asset) = $1200

Treasury deposits = $60

Other Federal Reserve liabilities and capital accounts = $80



In addition, suppose that Treasury currency in circulation totals $70, and that the money multiplier is 1.6. What is the money supply?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",$2032,train
"
Question: If your demand for renting videos is Q = 5 - 2P, should you purchase the annual membership from a video store that charges $0.5 per rental, plus an annual membership fee of $12? Please show work.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",The consumer should not purchase the membership.,train
"
Question: Given the fact that the trade war is in its second year, why are the US balance of trade numbers the worst in history?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Two main reasons: large budget deficits funded by foreign investors requiring them to buy dollars, and the appreciation of the US dollar, making exports more expensive and thus worsening trade balance numbers.",train
"
Question: In 2009, the US GDP was $14,417,900,000,000. In 2012, the US GDP was 12,244,600,000,000. Assuming the above estimates were taken exactly 3 years apart what was the average annual rate of growth of the US economy over these 3 years?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",-5.30%,train
"
Question: Government outlays for Social Security can be reported in which of the following categories of GDP?

a) Residential investment

b) Personal consumption

c) Government consumption and investment

d) Nonresidential investment

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(B) Personal consumption,train
"
Question: The nominal rate of return on the bonds of Stu's Boats is 8.25 percent. The real rate of return is 2.50 percent. What is the rate of inflation?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",5.61%,train
"
Question: Which of the following is not an example of derived demand?

A. Increased demand for overnight delivery speeds up orders for new delivery trucks.

B. As people let their hair grow longer, fewer people become barbers.

C. As more high school graduates go on to college, more professors are hired.

D. As consumers buy more computers, they demand more powerful computers as they become available.

E. As people buy more tennis shoes instead of sandals, they buy more shoe laces.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(D) As consumers buy more computers, they demand more powerful computers as they become available.",train
"
Question: In a third world country, the central bank wants to reduce the inflation rate by 5%. The current money supply is $2.0 trillion and the goal is to have equilibrium in the money market {eq}(M_{s} = M_{d})

{/eq}.

What should be the new target interest rate to reduce the inflation rate by 5% and to keep the money market in equilibrium? Use the quantity theory of money model (M*V=P*Y, or M*V=P*Q) and assume that V and Y (or Q) are constant. The estimated money demand function is given as:

{eq}M_{d} = 10-0.7i

{/eq}.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",11.57%,train
"
Question: t _____

a. Produce a profit-maximizing output that is less than efficient scale.

b. Is efficient because all firms maximize economic profit.

c. Is inefficient because of firms always make zero economic profit.

d. Is efficient because all firms make zero economic profit.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) Produce a profit-maximizing output that is less than efficient scale.,train
"
Question: An author has signed a contract in which the publisher promises to pay her $10,000 plus 20 percent of gross receipts from the sale of her book. Suppose both publisher and author care only for their individual financial return on the project. Is it true that the author will prefer a higher book price than the publisher?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",False,train
"
Question: On a shopping trip, Melanie decided to buy a light blue coat made from woven fabric. A tag on the coat stated that the price was $79.95. When she brought the coat to the store's sales clerk, Melanie was told that the coat was on sale, and she would pay 20 percent less than the price on the tag. After the discount was applied, Melanie paid $63.96, $15.99 less than the original price. The value of Melanie's consumer surplus from this purchase was:

a) $79.95.

b) $63.96.

c) $15.99.

d) Some other amount.

Briefly explain the answer.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(C) $15.99.,train
"
Question: In economics, what is the equation of exchange?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","MV=PY or M*V = P*Q where M is the money supply, V is the velocity of money, P is the price level, and Q (or Y) is the real output",train
"
Question: Why would you join a market that is almost perfectly competitive?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Reasons to join a perfectly competitive market include: readily available information, a ready market for homogenous products without consumer preference for specific sellers, and free entry and exit with few restrictions.",train
"
Question: The PC curve in our AEPC model is ""nonstandard"" compared to its usual presentation in economics in that:

a. it is the ""unemployment Phillips curve""

b. it slopes downward

c. Y appears on the horizontal axis

d. All listed options are correct.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(C) Y appears on the horizontal axis,train
"
Question: Self Employed individuals and well as employed individuals (ie. employees) age requited to make Estimated Tax.

a. True.

b. False.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) True.,train
