prompt,reference,split
"
Translate the following text from German to English:

Während Ljewin müde und hungrig von der Jagd zurückwanderte, hatte er sich die Pasteten mit solcher Deutlichkeit vergegenwärtigt, daß er bei der Annäherung an das Haus ihren Geruch und Geschmack in Nase und Mund verspürte, gerade wie Laska das Wild witterte, und sofort Filipp befahl, ihm welche zu bringen.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Returning tired and hungry from his sport, Levin so vividly anticipated the pies that on approaching his lodging he seemed to smell and taste them – just as Laska scented game – and he immediately ordered Philip to serve them.",validation
"
Translate the following text from French to Swedish:

« Mais qu’est-ce que tu as voulu faire avec cette cordelle, un filet de peche ?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","”Vad har du försökt göra med den, ett fiskenät?",validation
"
Translate the following text from English to Italian:

'Well, it's got no business there, at any rate: go and take it away!'

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","— Bene, ma che c'entra con la mia finestra? Va a levarlo!",validation
"
Translate the following text from English to Russian:

Had it not been for this ever-increasing desire for freedom – not to have a scene each time he had to go to town to a meeting or to the races – Vronsky would have been quite content with his life.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Если бы не это все усиливающееся желание быть свободным, не иметь сцены каждый раз, как ему надо было ехать в город на съезд, на бега, Вронский был бы вполне доволен своею жизнью.",validation
"
Translate the following text from English to Hungarian:

He knew her capacity for withdrawing into herself, and knew that she only did it when she had come to some resolution in her own mind without telling him of her plans.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Vronszkij ösmerte már azt a tulajdonságát, hogy teljesen be tud gombolkozni, s azt is tudta, hogy ezt csakis olyankor szokta tenni, a mikor elszánta magát valamire, a nélkül, hogy a terveit vele közölte volna.",validation
"
Translate the following text from French to Dutch:

Décidé à mettre les conseils de M. de Tréville en pratique à l'instant même, d'Artagnan s'achemina vers la rue des Fossoyeurs, afin de veiller à la confection de son portemanteau.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Besloten den raad van den heer de Tréville dadelijk ten uitvoer te brengen, begaf d’Artagnan zich naar de Doodgraversstraat, ten einde zijn toebereidselen voor de reis te maken. No.",validation
"
Translate the following text from English to French:

From this central point two long corridors extended the whole length of the building, from which all the bedrooms opened.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",De ce palier central deux couloirs fort longs s’étendaient sur toute la longueur du manoir ; les chambres donnaient toutes sur ces couloirs.,validation
"
Translate the following text from German to Spanish:

Die, welche mit mir ging, konnte um einige Jahre weniger zählen; die erstgenannte machte durch ihre Mienen, ihren Blick und ihre Stimme einen großen Eindruck auf mich.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","La que ahora me conducía, y a la que la otra llamara Miller, parecía más joven. La primera me impresionó por su aspecto y su voz.",validation
"
Translate the following text from French to Hungarian:

-- Non pas, je vous parle franc.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Nem, nem, őszintén beszélek.",validation
"
Translate the following text from English to Hungarian:

Upon this, Mr. Dowler bounced off the bed as abruptly as an India-rubber ball, and rushing into the front room, arrived at one window just as Mr. Pickwick threw up the other, when the first object that met the gaze of both, was Mr. Winkle bolting into the sedan-chair.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Dowler úr erre úgy pattant ki az ágyból, mint a gumilabda, berohant az utcai szobába s éppen abban a pillanatban ért az ablakhoz, amikor Pickwick úr egy másik ablakot szakított fel; az első dolog, ami mindkettejük szeme elé tárult, Winkle úr volt, aki éppen belökte a gyaloghintó ajtaját és beugrott.",validation
"
Translate the following text from English to Spanish:

As Candide was going home with the abbe he felt some qualms of conscience for having been guilty of infidelity to Miss Cunegund. The abbe took part with him in his uneasiness; he had but an inconsiderable share in the thousand pieces Candide had lost at play, and the two diamonds which had been in a manner extorted from him; and therefore very prudently designed to make the most he could of his new acquaintance, which chance had thrown in his way.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Al volverse Candido á su casa con el abate, sintió algunos remordimientos por haber cometido una infidelidad á Cunegunda; y el señor abate tomó parte en su sentimiento, porque le habia cabido una muy pequeña en los diez mil duros perdidos por Candido al juego, y en el valor de los dos brillantes, medio-dados y medio-estafados: y era su ánimo aprovecharse todo quanto pudiese de lo que el trato de Candido le podía valer.",validation
"
Translate the following text from Hungarian to Dutch:

A Luxembourg palota mellett.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",--„Omstreeks het _Luxembourg_.”,validation
"
Translate the following text from English to Hungarian:

The cooing, musical singsong in which he uttered this consecrated phrase was worth going a long way to hear. ""Say, we're coming on, aren't we?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Az éneklő dallamos hangsúly, amit ennek a mondatnak adott, megérdemelte volna, hogy az emberek hosszabb utakat tegyenek meg meghallgatására. - Mondd, haladunk előre, nem gondolod?",validation
"
Translate the following text from English to French:

Cease to look so melancholy, my dear master; you shall not be left desolate, so long as I live.""

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Cessez de paraître triste, mon cher maître; tant que je vivrai, vous ne serez pas seul.»",validation
"
Translate the following text from Hungarian to Russian:

Ezt a rendkívül fontos információt, amely engem mint külföldi turistát módfelett érdekel - válaszolta az idegen csudabogár, jelentőségteljesen fölemelve mutatóujját.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","– За очень важное сведение, которое мне, как путешественнику, чрезвычайно интересно, – многозначительно подняв палец, пояснил заграничный чудак.",validation
"
Translate the following text from Spanish to Dutch:

¿Y cuando haya ido a buscarle y el señor de La Porte haya venido?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",--„En wanneer hij den heer de la Porte geroepen zal hebben en deze zal gekomen zijn?”,validation
"
Translate the following text from English to French:

The result was discoverable, he added, in that silent yet importunate and terrible influence which for centuries had moulded the destinies of his family, and which made him what I now saw him—what he was.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Le résultat,—ajoutait-il,—se déclarait dans cette influence muette, mais importune et terrible, qui depuis des siècles avait pour ainsi dire moulé les destinées de sa famille, et qui le faisait, lui, tel que je le voyais maintenant,—tel qu'il était.",validation
"
Translate the following text from English to Russian:

And when she said that, the Prince suddenly flared up and began to shout rudely:

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","И тут-то, на эти слова, князь вдруг вспылил и начал выкрикивать неприличные слова.",validation
"
Translate the following text from Spanish to Hungarian:

Al día siguiente, me desperté completamente curado.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Másnap tökéletesen gyógyultan ébredtem.,validation
"
Translate the following text from English to Spanish:

Though he knew it was a joke, Levin could not smile.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Levin, comprendiendo que se trataba de una broma, sonrió.",validation
"
Translate the following text from German to English:

»Durch die Veränderung, die mit ihm vorgegangen ist, kann in seinem Herzen das Gefühl der Nächstenliebe nicht abgeschwächt werden, sondern es muß im Gegenteil dadurch notwendig noch zunehmen.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","'The change that has taken place in him cannot weaken his love for his neighbour; on the contrary, that change must strengthen his love.",validation
"
Translate the following text from German to Hungarian:

An manchen Tagen redete sie ohne Unterlaß wie eine Fieberkranke. Dieser Aufgeregtheit folgte ein plötzlicher Umschlag in einen Zustand von Empfindungslosigkeit.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Voltak napok, a mikor roppant hévvel, szinte lázasan, beszélt, beszélt; ezeket a fellángolásokat rendesen tökéletes érzéketlenség, valóságos bénúltság követte.",validation
"
Translate the following text from English to Hungarian:

""Your Eminence may perceive that if we had not taken this precaution, we should have been exposed to allowing you to pass without presenting you our respects or offering you our thanks for the favor you have done us in uniting us.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Pedig éppen most tapasztalhatta Eminenciád, hogy ha nem vagyunk ilyen óvatosak, az a veszély fenyegetett volna, hogy elszalajtjuk, és nem jelenthetjük tiszteletünket, sem köszönetünket nem nyilváníthatjuk azért, hogy kegyes parancsára egy csapattesthez kerültünk.",validation
"
Translate the following text from German to Spanish:

»Das wußte ich vorher.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",-¡Ya lo sabía yo!,validation
"
Translate the following text from French to Hungarian:

-- Attendez donc, dit Aramis.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Várjunk csak - szólt Aramis.,validation
"
Translate the following text from German to French:

Es schien sich uns zu nähern.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Il semblait se diriger vers nous.,validation
"
Translate the following text from German to Italian:

Das machte auf Ljewin einen unangenehmen Eindruck.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Questo spiacque a Levin.,validation
"
Translate the following text from Spanish to Hungarian:

Y por cierto que la salsa –un líquido verduzco– no valía nada. Yo tuve que invitarles a mi vez, hice una salsa que me costó ochenta y cinco copecks, y todos tan contentos.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Erre aztán nekem is meg kellett hívnom őket, csináltam nekik mártást nyolczvanöt kopejkért, s mind nagyon meg voltak vele elégedve.",validation
"
Translate the following text from German to French:

Hier sind wir in Thornfield. Jetzt lassen Sie mich absteigen.«

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Nous voici arrivés à Thornfield; laissez-moi descendre.»,validation
"
Translate the following text from Hungarian to Russian:

Nikolajevna Marja szelíden és jóságosan elmosolyodott, a mi átragadt Nikolájra is, - és elvette tőle a pálinkát.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Марья Николаевна улыбнулась кроткою и доброю улыбкой, которая сообщилась и Николаю, и приняла водку.",validation
"
Translate the following text from Finnish to French:

Voi helposti ymmärtää, että hän meni ulos kävelemään, mutta maa oli kostea ja ilma huono.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Nous pouvons admettre qu’il aimait se promener le soir, mais le sol était détrempé et la nuit peu clémente.",validation
"
Translate the following text from German to Russian:

»Ja, aber was soll ich unter solchen Umständen tun? ...

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","-- Да, но что же в таком случае?",validation
"
Translate the following text from Catalan to Dutch:

-No: s'ho pensen, que hi tornaran; pero generalment obliden les marques, o bé moren.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","""Neen; zij hebben er wel plan op, maar zij vergeten doorgaans de plaats, waar zij hem verstopt hebben, of zij gaan dood.",validation
"
Translate the following text from Hungarian to Dutch:

Ezen a napon az utasok harminc ívpercnyire hagyták el a 141. hosszúsági fokot.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Dien dag kwamen de reizigers tot honderd een en veertig en een halven graad lengte.,validation
"
Translate the following text from German to English:

Mitunter legte sich der Sturm für einen Augenblick; aber dann kam er wieder mit solchem Ungestüm herangebraust, daß es unmöglich schien, ihm Widerstand zu leisten.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",A momentary lull would be followed by such a terrific gust that it seemed hardly possible to stand against it.,validation
"
Translate the following text from German to English:

,,Unsinn, bei Nacht ist's sicher.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","""Why, it'll be night, sure.",validation
"
Translate the following text from German to French:

Diese Zigeuner sind ein wenig abergläubisch und beten die Sonne an; daher jenes ›Phöbus‹.«

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Ces bohèmes sont un peu guèbres et adorent le soleil. De là Phœbus.,validation
"
Translate the following text from English to Spanish:

It is only dying, and all is over; and according to Terence, a soldier shows better dead in battle, than alive and safe in flight; and the good soldier wins fame in proportion as he is obedient to his captains and those in command over him.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Todo es morir, y acabóse la obra; y, según Terencio, más bien parece el soldado muerto en la batalla que vivo y salvo en la huida; y tanto alcanza de fama el buen soldado cuanto tiene de obediencia a sus capitanes y a los que mandarle pueden.",validation
"
Translate the following text from Hungarian to Dutch:

Az olvasó eltűnődhet rajta, hogy e három esemény közül melyik hajtott több hasznot az emberiségnek.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Ik laat daar, welke van deze drie gebeurtenissen het nuttigst voor de menschheid geweest is.",validation
"
Translate the following text from Spanish to Dutch:

Y D'Artagnan pasó al otro lado de la habitación con Porthos y Aramis.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",--En d’Artagnan begaf zich met Porthos en Aramis naar de andere zijde der kamer.,validation
"
Translate the following text from Spanish to Hungarian:

Dígale que mañana a las dos.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Mondja csak meg, hogy holnap két órakor.",validation
"
Translate the following text from English to Spanish:

J’en ai autant de mon côté.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Cuento yo con otro tanto.,validation
"
Translate the following text from French to Italian:

D'abord, asseyez-vous; Bobby, venez vous mettre sur mes genoux.»

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Ma prima sedetevi, e voi, Bobby, venite sulle mie ginocchia.",validation
"
Translate the following text from English to French:

Say yes, quickly."" ""Mr. Rochester, let me look at your face: turn to the moonlight.""

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","-- Monsieur Rochester, tournez-vous du côté de la lune et laissez- moi regarder votre visage.",validation
"
Translate the following text from English to Spanish:

Whatever I do with its cage, I cannot get at it--the savage, beautiful creature! If I tear, if I rend the slight prison, my outrage will only let the captive loose.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Con su envoltura carnal puedo hacer lo que quiera, pero lo que habita en ella escapará siempre a mi voluntad.",validation
"
Translate the following text from English to French:

I now gave over any more thoughts of the ship, or of anything out of her, except what might drive on shore from her wreck; as, indeed, divers pieces of her afterwards did; but those things were of small use to me.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Dès lors je détournai mes pensées du bâtiment et de ce qui pouvait en provenir, sans renoncer toutefois aux débris qui viendraient à dériver sur le rivage, comme, en effet, il en dériva dans la suite, mais qui furent pour moi de peu d'utilité.",validation
"
Translate the following text from English to Spanish:

For instance, suppose it were nine o'clock in the morning, just time to begin lessons: you'd only have to whisper a hint to Time, and round goes the clock in a twinkling!

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Por ejemplo, supón que son las nueve de la mañana, justo la hora de empezar las clases, pues no tendrías más que susurrarle al Tiempo tu deseo y el Tiempo en un abrir y cerrar de ojos haría girar las agujas de tu reloj.",validation
"
Translate the following text from Hungarian to Italian:

A felhők mind az ellenkező oldalon gyülekeztek.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Le nuvole erano dalla parte opposta.,validation
"
Translate the following text from French to Hungarian:

XI

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",XI.,validation
"
Translate the following text from Hungarian to Italian:

És mi történt a vadgesztenyefával?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",E che cosa agitava l'ippocastano?,validation
"
Translate the following text from Spanish to French:

¡La Reina!» , y los tres jardineros se arrojaron inmediatamente de bruces en el suelo.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",La Reine ! » et les trois ouvriers se précipitèrent aussitôt la face contre terre.,validation
"
Translate the following text from Spanish to French:

Partimos dentro de dos horas.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Nous partons dans deux heures.,validation
"
Translate the following text from Hungarian to Russian:

Kiti eljátszotta a bevezetést és rápillantott Varenykára.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Кити сыграла прелюдию и оглянулась на Вареньку.,validation
"
Translate the following text from French to Italian:

«Je suis très heureuse, Jane.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","— Jane, sono molto felice.",validation
"
Translate the following text from Italian to Russian:

Ora, dopo la sua delusione per l’azienda, era per Levin oltremodo piacevole starsene un po’ da Svijazskij.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Теперь, после своего разочарования в хозяйстве, Левину особенно приятно было побывать у Свияжского.",validation
"
Translate the following text from German to Italian:

»Ich kam, um dich zu suchen, Jane Eyre,« sagte sie, »du sollst in mein Zimmer kommen, und da Helen Burns bei dir ist, mag sie uns begleiten.«

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","— Venivo a prendervi, Jane — disse la direttrice. — Debbo parlarvi in camera mia, e siccome è qui Elena, può venire con noi.",validation
"
Translate the following text from Spanish to Dutch:

Le ruego me perdone, señor Dashwood, pero si él hubiera hecho otra cosa, habría pensado que era un truhán.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Neem mij niet kwalijk, mijnheer Dashwood, maar als hij zich anders had gedragen, dan zou ik hem een schurk hebben genoemd.",validation
"
Translate the following text from English to Dutch:

The boys never stopped till they reached the shed of a deserted slaughter-house at the lower end of the village.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","De knapen hielden niet stil, eer zij de loods van een verlaten slachthuis hadden bereikt.",validation
"
Translate the following text from German to French:

Doch jetzt will ich mich kurz fassen. Der Gegenstand ekelt mich an.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Mais arrêtons-nous maintenant; je suis fatiguée de parler de cela.,validation
"
Translate the following text from French to Hungarian:

Depuis le haut des marches jusqu’au lit, dressé dans la pénombre protectrice, d’une colonne s’étirait un ruban de lune.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","A fekhely félhomályban állt, a holdat egy oszlop takarta el, de a csarnok lépcsőitől az ágyig holdfénypászma vetült.",validation
"
Translate the following text from English to Spanish:

It was a terrible spectacle: I witnessed it myself."" ""At dead of night!""

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Fue un horrible espectáculo, se lo aseguró. -¡De noche! -murmuré.",validation
"
Translate the following text from English to Hungarian:

We don't know what to say to him.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Nem tudjuk, mit mondjunk neki.",validation
"
Translate the following text from Spanish to Dutch:

¡Oh, amigos míos! dijo D'Artagnan . Venís una vez más a salvarme la vida, no sólo a mí, sino a estos señores.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","„Ach, mijn vrienden,” zeide d’Artagnan, „gij hebt mij wederom het leven gered; niet alleen het mijne, maar ook dat van die heeren.",validation
"
Translate the following text from English to Russian:

'That is my position. You may trample me in the mud, make me the laughing-stock of the world, – I will not forsake her and will never utter a word of reproach to you,' continued Karenin.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Вы можете затоптать меня в грязь, сделать посмешищем света, я не покину ее и никогда слова упрека не скажу вам, -- продолжал он. -- Моя обязанность ясно начертана для меня: я должен быть с ней и буду.",validation
"
Translate the following text from English to Italian:

'What was that?' inquired Alice.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",— Ed erano? — domandò Alice.,validation
"
Translate the following text from English to French:

— Nous sommes les Mormons, répondirent ses compagnons d’une seule voix.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","""We are the Mormons,"" answered his companions with one voice.",validation
"
Translate the following text from French to Hungarian:

Je faisais encore une autre réflexion qui m'aidait aussi à repaître mon âme d'espérances; je comparais ma condition présente avec celle que j'avais méritée et que j'avais droit d'attendre de la justice divine.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Volt még egy megnyugtató gondolatom, amely reménnyel töltött el. Összehasonlítottam jelenlegi helyzetemet azzal, ami érdemeim szerint részem lehetett volna.",validation
"
Translate the following text from Hungarian to Dutch:

Néhány kövér esőcsepp kopogva hullott a falevelekre.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Enkele dikke regendroppels kletterden op de bladeren.,validation
"
Translate the following text from English to Dutch:

Allahabad was now only twelve miles to the north-east.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Het station van Allahabad lag twaalf mijlen noord-oostelijk.,validation
"
Translate the following text from Spanish to Dutch:

El entabló conversación sobre cosas sin importancia y los viajeros respondieron; él bebió a su salud y los viajeros le devolvieron la cortesia.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Hij ving het gesprek aan met over regen en zonneschijn te spreken; de reizigers antwoordden; hij dronk op hun gezondheid, de reizigers beantwoordden zijn beleefdheid.",validation
"
Translate the following text from Esperanto to Italian:

Ĉi tiun diron Alicio tute ne ŝatis, kaj tuj eksentis fortan deziron proponi alian temon.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Il tono secco di questa conversazione non piacque ad Alice, che volle cambiar discorso.",validation
"
Translate the following text from German to Spanish:

Man mag die Geschichte ansehen, wie man will, sie ist zu dumm, zu dumm! ...

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Por donde quiera que se mire, es absurdo. ¡Absurdo, absurdo!",validation
"
Translate the following text from Spanish to French:

-¿Así que le ha estado observando? ¿Y qué ha creído ver, si no gratitud?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",-- Vous l'avez donc analysée? qu'exprimait-elle alors?»,validation
"
Translate the following text from Spanish to French:

Por el sonido, supe que provenía de aquella parte del mar donde la corriente había arrojado mi bote.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Je reconnus par le son qu'il devait être dans cette partie de la mer où ma pirogue avait été drossée par les courants.,validation
"
Translate the following text from Spanish to French:

Con este propósito, hice un gran montón de uvas en un sitio y luego uno más pequeño en otro y, finalmente, uno mayor de limas y limones en otra parte. Entonces cogí un poco de cada montón y me encaminé a casa con la resolución de volver de nuevo pero con una bolsa, saco o algo similar para llevarme el resto.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","À cet effet je fis d'abord un grand monceau de raisins, puis un moindre, puis un gros tas de citrons et de limons, et, prenant avec moi un peu de l'un et de l'autre, je me mis en route pour ma demeure, bien résolu de revenir avec un sac, ou n'importe ce que je pourrais fabriquer, pour transporter le reste à la maison.",validation
"
Translate the following text from English to Hungarian:

Besides, when the incline became more gentle, it would of course resume its peaceable course.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",A kevésbé meredek lejtőkön majd biztosan visszanyeri békés patak formáját.,validation
"
Translate the following text from German to Hungarian:

Ljewin fand sogar auch in Kittys Haltung und Blick etwas Unreines.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Sőt Levin még Kiti állásában és pillantásában is talált némi illetlenséget. S megint elsötétűlt szemei előtt a világ.,validation
"
Translate the following text from English to French:

Mr. Rochester, you must neither expect nor exact anything celestial of me--for you will not get it, any more than I shall get it of you: which I do not at all anticipate.""

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Il ne faut pas vous attendre à trouver rien de céleste en moi; vous seriez aussi trompé que moi si je voulais trouver quelque chose de divin en vous.,validation
"
Translate the following text from German to Spanish:

»Ich gehe jetzt und werde lange das Haus nicht verlassen können, und du wirst nicht zu mir kommen dürfen«, sagte Dolly und setzte sich neben sie. »Ich möchte gern noch ein paar Worte mit dir sprechen.«

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Kitty miró a su hermana sin que se alterase la fría y casi severa expresión de su rostro. –Ahora me voy a casa y no saldré de ella en muchos días; tampoco tú podrás venir a verme –dijo Daria Alejandrovna, sentándose a su lado–. Así que quisiera hablarte.",validation
"
Translate the following text from French to Hungarian:

Autant valait se trouver avec Cyrus dans une île déserte que sans Cyrus dans la plus industrieuse villa de l'Union.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Jobb Cyrusszal egy puszta szigeten, mint őnélküle az Egyesült Államok legpezsgőbb életű nagyvárosában.",validation
"
Translate the following text from Hungarian to Russian:

Csakhamar ismét a prokurátor előtt állt.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Через минуту он вновь стоял перед прокуратором.,validation
"
Translate the following text from German to English:

»Mama«, sagte sie, indem sie sich schnell zu ihr hinwandte und blutrot wurde, »bitte, bitte, sprechen Sie nicht von dieser Sache!

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","'Mama,' she said flushing and turning quickly toward her mother, 'please, please, say nothing about it!",validation
"
Translate the following text from German to French:

Das Geheul – ein Geheul aufgescheuchter Thiere, wiederholte sich.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Les hurlements, -- des hurlements de bêtes effarées, -- redoublaient.",validation
"
Translate the following text from Spanish to French:

Adonde voy.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",-- Où je vais.,validation
"
Translate the following text from French to Italian:

Il était habillé; il me parut bien pâle encore; mais il n'était plus souillé de sang.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Era vestito e mi parve debolissimo, ma su di lui non c'era nessuna traccia di sangue.",validation
"
Translate the following text from German to Dutch:

– Nichts, Ew. Herrlichkeit, antwortete Wilson.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","""Niets, Uwe Edelheid!"" antwoordde Wilson.",validation
"
Translate the following text from Spanish to French:

-No, no -respondió, casi ásperamente.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","«Non, non, me répondit-il brièvement et presque brusquement.",validation
"
Translate the following text from French to Hungarian:

Alice ne savait pas trop que répondre à cela. Aussi se servit-elle un peu de thé et une tartine de pain et de beurre ; puis elle se tourna du côté du Loir, et répéta sa question. « Pourquoi vivaient-elles au fond d’un puits ? »

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Alice erre nem tudott mit felelni, hát bánatában kent magának egy darab vajas kenyeret, ivott egy kis teát, aztán újra megkérdezte: - És miért éltek a kút fenekén?",validation
"
Translate the following text from Spanish to Italian:

¡Otra vez el potaje quemado!

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",La minestra è bruciata anche oggi!,validation
"
Translate the following text from English to Hungarian:

The lips of the maiden grew pale.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",A leány ajka teljesen elfehéredett.,validation
"
Translate the following text from Spanish to Italian:

Pero, además de que Levin conocía perfectamente lo que debía hacer, sabía también cómo había que hacerlo, cuál asunto era el más importante y cómo debía atenderlo y desarrollarlo.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Ma, oltre al fatto che Levin sapeva bene cosa dovesse fare, così egli sapeva pure come dovesse far tutto questo e quale faccenda fosse più importante dell’altra.",validation
"
Translate the following text from English to Spanish:

Cyrus Harding then thought of exploring in the half-light the large circular layer which supported the upper cone of the mountain.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Ciro Smith tuvo entonces la idea de explorar, en la semioscuridad, aquel largo asiento circular, que soportaba el cono superior de la montaña.",validation
"
Translate the following text from French to Dutch:

Interrogez, je vous prie.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Ondervraag mij, als het u belieft.”",validation
"
Translate the following text from English to Portuguese:

Half-past one, time for dinner!'

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Uma e meia, hora de almoçar!""",validation
